CustomerID,Date,Product
15421,23/11/23,Cooking Ingredients
38997,30/09/23,Meat Products
30737,01/11/23,Fruits
40327,10/02/23,Non-Alcoholic Beverages
34482,18/06/23,Meat Products
18277,07/10/23,Dairy Products
40621,01/12/23,Snacks/Sweets
30149,09/03/23,Meat Products
15554,22/09/23,Vegetables
37569,28/06/23,Meat Products
24612,25/10/23,Meat Products
20384,24/10/23,Meat Products
29561,23/01/23,Non-Alcoholic Beverages
19908,19/05/23,Cooking Ingredients
22155,09/03/23,Fruits
20097,04/09/23,Dairy Products
38115,11/08/23,Meat Products
19474,27/11/23,Alcoholic Beverages
34384,27/07/23,Dairy Products
18130,28/07/23,Meat Products
34552,12/10/23,Meat Products
40145,25/08/23,Pastries
15288,24/09/23,Fruits
31626,17/08/23,Vegetables
37282,10/02/23,Vegetables
24045,29/06/23,Meat Products
31703,28/03/23,Meat Products
26803,26/04/23,Meat Products
16380,27/01/23,Alcoholic Beverages
29652,21/05/23,Vegetables
26642,23/12/23,Meat Products
16128,20/05/23,Vegetables
23058,24/07/23,Fruits
14763,19/03/23,Dairy Products
31451,21/03/23,Meat Products
35770,26/01/23,Meat Products
34314,17/09/23,Dairy Products
28105,08/12/23,Pastries
17976,17/05/23,Fruits
16135,30/05/23,Dairy Products
32312,29/07/23,Pastries
26481,21/05/23,Fruits
38136,28/09/23,Dairy Products
29288,11/05/23,Non-Alcoholic Beverages
22631,22/06/23,Meat Products
15211,20/11/23,Snacks/Sweets
27580,24/12/23,Dairy Products
31682,05/08/23,Vegetables
25473,22/01/23,Non-Alcoholic Beverages
33439,14/12/23,Dairy Products
34888,22/12/23,Non-Alcoholic Beverages
19579,25/04/23,Vegetables
22533,11/01/23,Fruits
23751,06/04/23,Meat Products
37632,09/10/23,Meat Products
18368,30/03/23,Alcoholic Beverages
23016,26/02/23,Meat Products
16814,24/12/23,Meat Products
30863,19/02/23,Vegetables
40971,29/11/23,Dairy Products
23709,31/08/23,Meat Products
30282,10/05/23,Non-Alcoholic Beverages
28742,04/11/23,Non-Alcoholic Beverages
28798,17/03/23,Meat Products
25319,21/09/23,Fruits
38962,18/12/23,Alcoholic Beverages
18984,17/10/23,Meat Products
28273,23/05/23,Meat Products
29197,29/05/23,Fruits
32284,12/08/23,Meat Products
35049,19/11/23,Miscellaneous
22953,07/10/23,Meat Products
20083,01/03/23,Fruits
31255,02/06/23,Meat Products
17892,10/02/23,Pastries
13769,11/07/23,Snacks/Sweets
37653,01/12/23,Alcoholic Beverages
31451,23/07/23,Fruits
17997,15/12/23,Vegetables
16576,07/02/23,Dairy Products
15148,20/05/23,Miscellaneous
24136,15/07/23,Meat Products
41188,02/08/23,Vegetables
36967,18/03/23,Dairy Products
19397,28/09/23,Meat Products
17199,21/06/23,Fruits
17157,20/09/23,Meat Products
40299,20/03/23,Vegetables
39375,19/08/23,Meat Products
41475,01/02/23,Dairy Products
25858,06/02/23,Pastries
38297,29/11/23,Household and Cleaning Products
21063,16/08/23,Snacks/Sweets
19831,09/05/23,Dairy Products
30884,25/01/23,Dairy Products
21553,28/09/23,Vegetables
29575,23/12/23,Miscellaneous
39676,08/04/23,Cooking Ingredients
29001,20/02/23,Fruits
17591,18/04/23,Vegetables
30100,22/07/23,Snacks/Sweets
19005,25/02/23,Snacks/Sweets
20636,11/10/23,Fruits
30926,24/03/23,Meat Products
23331,22/11/23,Dairy Products
15932,25/12/23,Vegetables
31591,13/06/23,Fruits
18662,18/07/23,Fruits
13685,05/10/23,Dairy Products
36855,21/01/23,Meat Products
22057,22/09/23,Dairy Products
20503,01/08/23,Fruits
33425,06/12/23,Dairy Products
38493,01/07/23,Alcoholic Beverages
14406,04/02/23,Fruits
16226,18/05/23,Meat Products
18179,03/09/23,Meat Products
27209,16/06/23,Meat Products
15484,04/05/23,Cooking Ingredients
14658,27/12/23,Meat Products
18277,05/02/23,Fruits
33460,02/04/23,Meat Products
18354,20/08/23,Dairy Products
18991,07/08/23,Foods
37660,17/06/23,Vegetables
20076,02/05/23,Meat Products
15484,31/01/23,Meat Products
27013,11/10/23,Fruits
23842,18/04/23,Household and Cleaning Products
25319,28/11/23,Dairy Products
30534,02/06/23,Meat Products
36134,19/07/23,Fruits
26495,23/09/23,Vegetables
35294,26/07/23,Meat Products
40096,02/05/23,Snacks/Sweets
40985,26/02/23,Meat Products
24199,03/05/23,Meat Products
24927,07/03/23,Vegetables
36820,29/01/23,Fruits
20923,28/06/23,Snacks/Sweets
21595,20/06/23,Fruits
34139,26/05/23,Fruits
18025,19/09/23,Pastries
39431,29/07/23,Snacks/Sweets
23597,07/07/23,Non-Alcoholic Beverages
41132,18/05/23,Dairy Products
15624,01/03/23,Dairy Products
26754,17/02/23,Fruits
22442,30/01/23,Meat Products
34552,09/06/23,Meat Products
40117,20/07/23,Meat Products
22617,25/03/23,Dairy Products
13699,23/05/23,Dairy Products
41027,13/02/23,Meat Products
28630,25/09/23,Non-Alcoholic Beverages
24192,04/07/23,Fruits
17066,17/05/23,Dairy Products
41524,21/01/23,Snacks/Sweets
17815,11/11/23,Meat Products
26999,10/08/23,Dairy Products
19278,13/01/23,Meat Products
38241,05/07/23,Fruits
16338,11/06/23,Pastries
30765,16/06/23,Vegetables
17752,05/02/23,Dairy Products
22778,02/05/23,Vegetables
35238,29/09/23,Meat Products
32333,24/11/23,Meat Products
26502,23/11/23,Alcoholic Beverages
30555,25/10/23,Dairy Products
39823,04/08/23,Dairy Products
16261,09/08/23,Fruits
28413,09/08/23,Meat Products
14140,25/04/23,Non-Alcoholic Beverages
14770,05/05/23,Non-Alcoholic Beverages
41097,08/07/23,Alcoholic Beverages
35896,11/09/23,Meat Products
37758,09/09/23,Household and Cleaning Products
27069,11/02/23,Meat Products
40292,18/03/23,Meat Products
36372,28/06/23,Snacks/Sweets
36351,20/07/23,Vegetables
35070,19/09/23,Meat Products
21336,28/10/23,Meat Products
16457,05/07/23,Vegetables
35189,23/09/23,Vegetables
34965,20/10/23,Fruits
37660,05/05/23,Fruits
37114,01/07/23,Dairy Products
21322,27/11/23,Meat Products
27160,23/02/23,Snacks/Sweets
17052,26/07/23,Household and Cleaning Products
22050,01/01/23,Dairy Products
31143,02/01/23,Meat Products
35091,27/05/23,Meat Products
28903,21/11/23,Dairy Products
22652,01/03/23,Pastries
29750,01/07/23,Meat Products
28168,21/01/23,Non-Alcoholic Beverages
32424,16/11/23,Dairy Products
40586,07/07/23,Meat Products
21448,25/06/23,Snacks/Sweets
22400,04/04/23,Meat Products
32326,27/11/23,Fruits
35728,18/08/23,Meat Products
31339,01/03/23,Fruits
33964,19/02/23,Meat Products
22925,14/04/23,Snacks/Sweets
31416,01/08/23,Meat Products
37611,21/09/23,Meat Products
26551,08/02/23,Vegetables
30464,08/02/23,Meat Products
19033,13/10/23,Meat Products
26866,06/09/23,Meat Products
21315,13/08/23,Non-Alcoholic Beverages
34076,30/07/23,Dairy Products
33572,01/10/23,Non-Alcoholic Beverages
37786,18/12/23,Non-Alcoholic Beverages
38430,28/07/23,Meat Products
34867,17/12/23,Meat Products
24766,06/05/23,Meat Products
13888,25/11/23,Meat Products
39312,24/01/23,Dairy Products
17633,14/06/23,Fruits
29456,07/10/23,Snacks/Sweets
37149,29/01/23,Meat Products
14350,20/11/23,Meat Products
40460,13/09/23,Meat Products
27902,07/09/23,Meat Products
37016,14/03/23,Fruits
31633,24/11/23,Snacks/Sweets
23163,18/07/23,Snacks/Sweets
28231,28/06/23,Meat Products
14595,12/09/23,Meat Products
22582,16/12/23,Dairy Products
33950,23/08/23,Dairy Products
40810,19/04/23,Household and Cleaning Products
40432,02/12/23,Fruits
37821,21/10/23,Meat Products
27153,18/10/23,Meat Products
41377,06/02/23,Fruits
40803,03/07/23,Meat Products
36638,17/07/23,Meat Products
25676,24/09/23,Non-Alcoholic Beverages
14448,19/11/23,Snacks/Sweets
19523,11/01/23,Fruits
27069,22/09/23,Meat Products
32592,30/05/23,Meat Products
33236,24/03/23,Non-Alcoholic Beverages
30632,02/02/23,Meat Products
16940,17/01/23,Dairy Products
13923,04/05/23,Meat Products
26999,16/03/23,Alcoholic Beverages
38066,08/08/23,Dairy Products
35392,06/01/23,Pastries
17983,22/05/23,Pastries
32578,11/05/23,Dairy Products
31157,17/11/23,Pet-Care Products
14952,27/04/23,Fruits
34279,04/03/23,Fruits
40803,14/09/23,Meat Products
28357,19/05/23,Pastries
38087,22/11/23,Vegetables
39606,01/06/23,Fruits
17185,28/01/23,Pastries
36540,18/10/23,Household and Cleaning Products
17535,30/04/23,Fruits
39060,29/11/23,Meat Products
24500,26/02/23,Vegetables
22981,17/12/23,Snacks/Sweets
25074,21/04/23,Fruits
29225,09/04/23,Miscellaneous
40614,30/12/23,Snacks/Sweets
22421,12/01/23,Alcoholic Beverages
28749,20/03/23,Vegetables
15547,18/11/23,Alcoholic Beverages
26397,02/11/23,Vegetables
28042,27/11/23,Alcoholic Beverages
19502,17/04/23,Snacks/Sweets
31248,14/02/23,Meat Products
15190,14/10/23,Meat Products
30870,28/03/23,Meat Products
23520,22/11/23,Meat Products
35217,14/06/23,Vegetables
17612,16/03/23,Meat Products
30814,13/06/23,Fruits
31199,01/08/23,Meat Products
36848,14/10/23,Dairy Products
41202,18/11/23,Fruits
21931,11/01/23,Vegetables
26649,20/03/23,Meat Products
29050,30/09/23,Household and Cleaning Products
38332,01/01/23,Meat Products
22274,15/09/23,Fruits
23366,21/01/23,Pastries
35504,22/01/23,Fruits
27132,17/06/23,Miscellaneous
13776,14/03/23,Snacks/Sweets
37261,22/09/23,Fruits
32865,22/07/23,Non-Alcoholic Beverages
18095,19/06/23,Snacks/Sweets
28035,30/11/23,Vegetables
15386,27/11/23,Meat Products
22288,28/01/23,Meat Products
29596,01/03/23,Fruits
32767,22/08/23,Meat Products
38332,09/04/23,Meat Products
38290,29/09/23,Meat Products
32921,05/10/23,Meat Products
17640,13/08/23,Fruits
26586,11/02/23,Fruits
21798,06/03/23,Vegetables
15680,03/11/23,Household and Cleaning Products
30828,01/11/23,Non-Alcoholic Beverages
21994,27/06/23,Alcoholic Beverages
21364,16/08/23,Dairy Products
28077,26/01/23,Non-Alcoholic Beverages
26208,17/08/23,Pastries
24150,14/07/23,Snacks/Sweets
21413,26/01/23,Meat Products
22995,24/04/23,Fruits
21070,14/10/23,Meat Products
24843,26/02/23,Pastries
30996,18/11/23,Fruits
30779,13/08/23,Meat Products
40656,06/02/23,Meat Products
24633,11/04/23,Meat Products
29708,24/06/23,Household and Cleaning Products
33250,24/06/23,Alcoholic Beverages
19047,16/08/23,Non-Alcoholic Beverages
27923,07/04/23,Dairy Products
41041,14/09/23,Pastries
16933,21/11/23,Pastries
31129,15/08/23,Dairy Products
24388,18/11/23,Fruits
32039,06/06/23,Fruits
34370,30/12/23,Pastries
38325,06/04/23,Fruits
25522,12/06/23,Meat Products
16247,29/09/23,Non-Alcoholic Beverages
39109,14/09/23,Meat Products
25466,18/04/23,Vegetables
28406,05/02/23,Meat Products
39438,09/09/23,Meat Products
40019,24/08/23,Fruits
30730,26/04/23,Fruits
22120,16/12/23,Vegetables
36092,23/11/23,Meat Products
15911,07/06/23,Meat Products
24066,22/11/23,Vegetables
31668,21/07/23,Fruits
28700,08/11/23,Non-Alcoholic Beverages
23611,06/06/23,Meat Products
37709,06/01/23,Meat Products
38752,13/07/23,Meat Products
38661,09/10/23,Meat Products
17815,10/03/23,Meat Products
29834,12/11/23,Household and Cleaning Products
15729,14/03/23,Meat Products
15890,07/10/23,Dairy Products
23275,30/01/23,Meat Products
33943,28/02/23,Meat Products
36491,01/08/23,Alcoholic Beverages
28280,21/01/23,Meat Products
37485,23/12/23,Miscellaneous
23198,09/12/23,Meat Products
19306,09/09/23,Vegetables
34440,02/10/23,Foods
31444,01/06/23,Foods
33495,28/01/23,Non-Alcoholic Beverages
27832,23/02/23,Household and Cleaning Products
30856,09/02/23,Vegetables
17780,09/12/23,Dairy Products
34853,03/03/23,Meat Products
34055,07/06/23,Meat Products
35980,14/10/23,Fruits
36491,30/09/23,Meat Products
25228,13/04/23,Vegetables
28644,08/10/23,Meat Products
25410,07/09/23,Meat Products
34727,31/07/23,Meat Products
32585,10/11/23,Fruits
38332,12/10/23,Alcoholic Beverages
40698,11/06/23,Fruits
33327,25/09/23,Meat Products
31836,12/12/23,Meat Products
37569,23/08/23,Meat Products
34202,16/04/23,Pastries
23709,17/08/23,Non-Alcoholic Beverages
25389,11/04/23,Meat Products
32921,24/07/23,Vegetables
38234,24/08/23,Meat Products
32459,30/08/23,Meat Products
33859,21/08/23,Fruits
18900,02/10/23,Alcoholic Beverages
25396,11/01/23,Alcoholic Beverages
17962,11/04/23,Pastries
38976,16/11/23,Fruits
26103,30/12/23,Dairy Products
38045,23/01/23,Meat Products
20111,27/02/23,Non-Alcoholic Beverages
24164,12/02/23,Alcoholic Beverages
29659,28/01/23,Alcoholic Beverages
36071,20/03/23,Meat Products
23933,14/08/23,Meat Products
41307,29/03/23,Foods
34293,20/06/23,Meat Products
21091,23/01/23,Cooking Ingredients
24948,03/10/23,Meat Products
17472,04/08/23,Meat Products
20622,28/08/23,Snacks/Sweets
21413,07/10/23,Meat Products
36596,08/09/23,Dairy Products
23065,31/01/23,Meat Products
36680,30/09/23,Snacks/Sweets
27223,07/02/23,Meat Products
22414,02/07/23,Meat Products
28875,25/11/23,Meat Products
25158,01/07/23,Meat Products
17010,18/06/23,Meat Products
21056,10/02/23,Meat Products
27657,20/09/23,Meat Products
25340,24/02/23,Non-Alcoholic Beverages
35581,06/11/23,Vegetables
34006,07/10/23,Snacks/Sweets
26012,01/06/23,Snacks/Sweets
35406,09/05/23,Dairy Products
31752,23/06/23,Meat Products
21343,15/05/23,Non-Alcoholic Beverages
31234,19/04/23,Pastries
30121,14/09/23,Fruits
32886,08/09/23,Fruits
34671,15/11/23,Non-Alcoholic Beverages
28553,27/08/23,Dairy Products
26082,24/06/23,Non-Alcoholic Beverages
24248,16/11/23,Meat Products
24458,05/12/23,Meat Products
23506,07/04/23,Meat Products
36372,21/08/23,Meat Products
36442,16/06/23,Meat Products
23121,08/09/23,Meat Products
34629,04/05/23,Vegetables
15190,28/06/23,Fruits
18130,06/05/23,Fruits
16170,11/05/23,Meat Products
24080,09/09/23,Vegetables
16842,02/05/23,Meat Products
13678,04/05/23,Fruits
39452,10/02/23,Meat Products
25662,30/09/23,Meat Products
31717,10/06/23,Meat Products
15526,19/07/23,Vegetables
18529,02/04/23,Cooking Ingredients
22708,05/01/23,Alcoholic Beverages
29631,03/07/23,Miscellaneous
35602,16/09/23,Fruits
33523,03/09/23,Non-Alcoholic Beverages
17941,22/12/23,Alcoholic Beverages
27734,06/05/23,Vegetables
25970,26/08/23,Meat Products
14581,01/04/23,Meat Products
34139,18/05/23,Dairy Products
35833,07/09/23,Snacks/Sweets
13944,09/07/23,Meat Products
25270,27/07/23,Snacks/Sweets
20580,09/09/23,Non-Alcoholic Beverages
21238,29/09/23,Alcoholic Beverages
29288,08/12/23,Dairy Products
40719,18/04/23,Fruits
30996,09/03/23,Fruits
29673,25/07/23,Pet-Care Products
28203,14/02/23,Dairy Products
37660,18/02/23,Non-Alcoholic Beverages
15267,18/05/23,Meat Products
14903,11/06/23,Vegetables
20454,06/07/23,Fruits
19677,24/08/23,Vegetables
36610,09/12/23,Meat Products
37373,11/12/23,Alcoholic Beverages
17969,05/02/23,Meat Products
15988,21/03/23,Dairy Products
25697,02/04/23,Meat Products
30443,29/10/23,Meat Products
20013,09/02/23,Dairy Products
29260,20/09/23,Vegetables
27307,26/04/23,Fruits
24017,10/04/23,Meat Products
23485,05/11/23,Snacks/Sweets
17339,08/03/23,Meat Products
33180,23/10/23,Vegetables
28987,29/09/23,Meat Products
37870,28/02/23,Non-Alcoholic Beverages
41146,14/10/23,Fruits
24598,13/03/23,Household and Cleaning Products
37506,23/12/23,Vegetables
36092,01/12/23,Dairy Products
20349,10/01/23,Pastries
28161,12/08/23,Meat Products
40222,18/06/23,Dairy Products
40040,22/11/23,Meat Products
23597,06/10/23,Dairy Products
27230,05/09/23,Fruits
16737,09/05/23,Meat Products
17794,23/07/23,Alcoholic Beverages
39662,21/11/23,Meat Products
39830,19/11/23,Meat Products
36645,24/01/23,Meat Products
24458,11/11/23,Alcoholic Beverages
16485,20/06/23,Vegetables
20006,18/08/23,Vegetables
21056,02/07/23,Meat Products
38136,23/07/23,Meat Products
40621,22/07/23,Alcoholic Beverages
17598,04/01/23,Dairy Products
27356,28/09/23,Foods
36680,20/12/23,Fruits
33558,02/12/23,Dairy Products
28987,16/04/23,Dairy Products
21742,14/03/23,Fruits
35609,07/01/23,Meat Products
24192,28/01/23,Vegetables
26453,24/03/23,Meat Products
15057,19/06/23,Fruits
25718,01/06/23,Dairy Products
15057,31/07/23,Vegetables
15841,26/03/23,Dairy Products
23590,29/06/23,Cooking Ingredients
38255,08/06/23,Fruits
18207,12/06/23,Meat Products
33187,15/10/23,Fruits
24297,08/01/23,Snacks/Sweets
15785,26/03/23,Dairy Products
22701,01/07/23,Non-Alcoholic Beverages
20258,13/02/23,Meat Products
22274,31/01/23,Vegetables
33586,03/08/23,Pet-Care Products
28665,02/08/23,Vegetables
38808,23/10/23,Meat Products
19621,27/09/23,Miscellaneous
35287,13/05/23,Cooking Ingredients
40418,22/05/23,Dairy Products
18249,14/03/23,Vegetables
28483,02/05/23,Meat Products
14343,20/11/23,Dairy Products
22253,07/07/23,Meat Products
39102,17/02/23,Non-Alcoholic Beverages
33677,07/02/23,Dairy Products
28861,24/10/23,Vegetables
38934,08/07/23,Cooking Ingredients
21350,25/02/23,Dairy Products
28049,19/06/23,Vegetables
38304,21/05/23,Fruits
34055,30/06/23,Snacks/Sweets
17808,18/06/23,Dairy Products
37849,15/06/23,Meat Products
20860,24/09/23,Fruits
33418,11/05/23,Dairy Products
31780,03/02/23,Meat Products
22722,29/06/23,Alcoholic Beverages
18942,18/04/23,Meat Products
36330,21/12/23,Non-Alcoholic Beverages
16128,02/11/23,Alcoholic Beverages
18228,11/04/23,Dairy Products
23702,25/06/23,Meat Products
40348,05/09/23,Fruits
40481,23/02/23,Meat Products
29806,03/03/23,Cooking Ingredients
24325,07/11/23,Dairy Products
19572,10/08/23,Fruits
35504,27/07/23,Vegetables
21469,20/06/23,Meat Products
19124,24/09/23,Snacks/Sweets
30688,15/02/23,Meat Products
20860,17/07/23,Household and Cleaning Products
14819,23/03/23,Cooking Ingredients
21133,21/04/23,Fruits
20069,17/09/23,Miscellaneous
26761,08/05/23,Dairy Products
31297,25/01/23,Meat Products
19817,20/11/23,Fruits
26733,03/11/23,Meat Products
20804,14/02/23,Meat Products
28805,17/01/23,Vegetables
32949,16/01/23,Meat Products
30401,07/12/23,Dairy Products
33810,22/11/23,Pastries
27391,26/12/23,Vegetables
33390,07/03/23,Miscellaneous
20041,02/03/23,Alcoholic Beverages
35847,21/08/23,Pastries
19250,24/05/23,Alcoholic Beverages
15554,13/11/23,Dairy Products
21651,15/03/23,Dairy Products
38374,23/10/23,Pastries
39067,03/12/23,Pastries
23093,18/02/23,Pastries
29190,31/03/23,Meat Products
16065,08/09/23,Dairy Products
40838,10/08/23,Alcoholic Beverages
30303,01/12/23,Alcoholic Beverages
38038,06/03/23,Fruits
14987,22/04/23,Dairy Products
19250,23/09/23,Dairy Products
41545,20/02/23,Snacks/Sweets
29610,02/08/23,Fruits
19719,27/11/23,Fruits
16954,27/06/23,Pastries
39354,23/09/23,Snacks/Sweets
37275,08/09/23,Fruits
40348,15/11/23,Dairy Products
24416,13/05/23,Vegetables
41328,11/10/23,Alcoholic Beverages
29330,10/09/23,Non-Alcoholic Beverages
41097,20/11/23,Fruits
34475,23/07/23,Non-Alcoholic Beverages
17885,19/01/23,Meat Products
15246,02/07/23,Snacks/Sweets
41524,09/02/23,Fruits
25907,18/12/23,Snacks/Sweets
13818,08/09/23,Dairy Products
39592,16/05/23,Alcoholic Beverages
39207,17/11/23,Pastries
36442,10/10/23,Meat Products
31073,18/01/23,Meat Products
40635,21/08/23,Meat Products
24017,18/06/23,Vegetables
13881,09/02/23,Fruits
21063,19/12/23,Personal Care Products
32900,06/08/23,Fruits
14588,07/10/23,Fruits
29841,06/06/23,Cooking Ingredients
37758,26/12/23,Meat Products
30828,30/07/23,Meat Products
34153,16/01/23,Meat Products
41111,31/10/23,Alcoholic Beverages
33124,22/01/23,Alcoholic Beverages
27265,02/12/23,Pastries
32207,20/07/23,Dairy Products
32858,14/04/23,Vegetables
35784,11/05/23,Dairy Products
30044,06/03/23,Vegetables
21924,03/09/23,Meat Products
21175,02/06/23,Household and Cleaning Products
17563,20/03/23,Vegetables
15204,31/07/23,Meat Products
39102,30/01/23,Meat Products
28819,03/01/23,Pastries
25928,04/09/23,Dairy Products
36120,04/01/23,Meat Products
36428,12/12/23,Pastries
31297,26/05/23,Vegetables
20342,03/09/23,Meat Products
30891,25/02/23,Miscellaneous
35098,05/01/23,Meat Products
17430,11/05/23,Vegetables
38836,07/11/23,Dairy Products
20398,26/09/23,Dairy Products
40586,09/09/23,Snacks/Sweets
17087,31/10/23,Vegetables
19880,21/04/23,Fruits
37982,20/07/23,Vegetables
30121,29/06/23,Meat Products
24332,14/10/23,Vegetables
39606,22/08/23,Meat Products
23009,11/12/23,Foods
36631,03/12/23,Pastries
32991,12/01/23,Alcoholic Beverages
22323,15/10/23,Pastries
27811,07/05/23,Dairy Products
19166,07/08/23,Alcoholic Beverages
15519,07/11/23,Meat Products
26432,22/04/23,Dairy Products
27965,15/08/23,Meat Products
23702,15/10/23,Meat Products
16737,27/10/23,Meat Products
40439,31/01/23,Meat Products
40327,04/07/23,Fruits
24570,02/05/23,Vegetables
36743,27/02/23,Fruits
21504,11/07/23,Meat Products
31549,17/10/23,Vegetables
37891,10/11/23,Pastries
30051,27/01/23,Meat Products
23296,04/06/23,Dairy Products
18767,05/07/23,Household and Cleaning Products
24591,18/05/23,Meat Products
38059,07/04/23,Pastries
38857,30/04/23,Meat Products
14098,29/01/23,Fruits
16170,22/01/23,Vegetables
